Time,High,Low,Close,candlestick_pattern,keltner_up,keltner_down,bollinger_up,bollinger_down,smma125_high,smma120_low,flay_upper,flay_lower,sma7,sma34,sma99,sma200,sma314,tenkan_sen,kijun_sen,span_a,span_b,storm,storm_ema,normalizesma
12/14/2022 7:00,1.000657,0.999969,1.000496,4,1.003236,0.996764,1.002459,0.997805,0.9879,0.986075,1.007714,0.992201,0.999979,1.000244,0.992493,0.975684,0.970972,1.000406,0.997338,0.99358,0.984344,0.582705809,0.495192977,17779.01513
12/14/2022 7:15,1.001501,0.999782,1.001389,11,1.003256,0.996744,1.002524,0.997669,0.988009,0.986224,1.007235,0.992509,1.00007,1.000147,0.992718,0.975788,0.970949,1.00026,0.997192,0.993579,0.984303,0.680028199,0.546055393,17781.61464
12/14/2022 7:30,1.001394,1.000357,1.000669,9,1.003138,0.996862,1.002526,0.99762,0.988193,0.986456,1.006847,0.992869,1.000079,1.000154,0.993013,0.97596,0.970996,1.000189,0.997122,0.993819,0.984254,0.674279668,0.58699808,17782.86753
12/14/2022 7:45,1.001821,1.000315,1.001177,27,1.003125,0.996875,1.002534,0.997426,0.98835,0.986635,1.006434,0.993174,1.000179,1.000055,0.993279,0.976081,0.970993,1.000065,0.996999,0.993918,0.984132,0.672749189,0.619442444,17785.07158
12/14/2022 8:00,1.001418,1.000372,1.000888,26,1.003021,0.996979,1.002151,0.997533,0.988536,0.986845,1.006062,0.993481,1.000298,0.999986,0.993564,0.976233,0.971019,0.999972,0.996905,0.994089,0.98404,0.653078708,0.639252953,17786.73428
12/14/2022 8:15,1.001204,1.000453,1.000806,37,1.002869,0.997131,1.002062,0.997451,0.988736,0.987072,1.005718,0.993773,1.000527,0.999948,0.993844,0.976393,0.971051,0.999302,0.996821,0.9964,0.983956,0.659259331,0.653783362,17788.24435
12/14/2022 8:30,1.004833,1.000511,1.002281,45,1.003446,0.996554,1.002505,0.996721,0.988817,0.987147,1.005313,0.993966,1.000687,0.999794,0.993985,0.97641,0.97094,1.000777,0.997523,0.996652,0.98372,0.663922172,0.66160724,17792.51632
12/14/2022 8:45,1.002773,1.001851,1.002424,0,1.003285,0.996715,1.003033,0.996012,0.988868,0.987225,1.004912,0.994118,1.000852,0.999653,0.994118,0.976414,0.970816,1.000522,0.997628,0.996397,0.983844,0.683846887,0.668782423,17797.05667
12/14/2022 9:00,1.002617,1.001791,1.002208,43,1.003121,0.996879,1.003432,0.995492,0.988942,0.98732,1.004559,0.994267,1.000893,0.99945,0.994262,0.976443,0.970712,1.000289,0.998177,0.996166,0.983615,0.705397901,0.677733179,17801.19318
12/14/2022 9:15,1.002134,0.99979,1.001109,9,1.003277,0.996723,1.003531,0.995457,0.989131,0.987513,1.004295,0.994467,1.001003,0.99934,0.99451,0.976581,0.97072,1.000173,0.998791,0.996124,0.984158,0.667667995,0.676345397,17803.27097
12/14/2022 9:30,1.001124,0.99899,0.99985,9,1.003377,0.996623,1.003421,0.995834,0.989443,0.987826,1.004137,0.994739,1.000973,0.999344,0.994889,0.976842,0.970851,1.000189,0.998807,0.996251,0.984421,0.558742621,0.647962403,17802.98897
12/14/2022 9:45,1.000751,0.99912,1.000622,11,1.003365,0.996635,1.003393,0.99599,0.989675,0.988061,1.003919,0.994923,1.00101,0.999314,0.995186,0.977029,0.970906,1.000123,0.999031,0.996186,0.984619,0.524508996,0.615092665,17804.15383
12/14/2022 10:00,1.001464,0.999399,1.000856,47,1.003441,0.996559,1.003417,0.99603,0.98989,0.988274,1.003708,0.995085,1.001067,0.999277,0.995452,0.977195,0.970935,1.000033,0.998941,0.996096,0.984709,0.525793125,0.587135736,17805.75823
12/14/2022 10:15,1.001685,1.000611,1.001368,9,1.003311,0.996689,1.003508,0.995943,0.990052,0.988449,1.003488,0.995205,1.00092,0.999219,0.995674,0.977309,0.970916,0.999889,0.999021,0.995953,0.984937,0.57819017,0.577044718,17808.32221
12/14/2022 10:30,1.001545,1.000331,1.000456,11,1.003223,0.996777,1.003459,0.996124,0.990309,0.988706,1.003361,0.995387,1.000688,0.999258,0.995847,0.977512,0.970985,1.00037,0.999022,0.995905,0.984889,0.55658645,0.564614627,17809.17628
12/14/2022 10:45,1.001006,1.000054,1.000963,0,1.003091,0.996909,1.003478,0.996145,0.990506,0.988904,1.003188,0.995503,1.000487,0.999258,0.995981,0.977664,0.971008,1.000513,0.998921,0.995804,0.98479,0.566964592,0.559324087,17810.9814
12/14/2022 11:00,1.002664,0.999737,1.000501,47,1.003367,0.996633,1.00339,0.996367,0.990764,0.989152,1.003081,0.995672,1.000417,0.999276,0.99615,0.977859,0.971075,1.00046,0.998868,0.996003,0.984738,0.555793732,0.556184879,17811.92031
12/14/2022 11:15,1.001434,1.00034,1.000924,17,1.003249,0.996751,1.003265,0.996601,0.990967,0.989361,1.002937,0.995781,1.000559,0.999237,0.996287,0.978014,0.971099,1.00037,0.998771,0.996167,0.984642,0.589000789,0.565342945,17813.65362
12/14/2022 11:30,1.001061,0.999776,1.000719,35,1.003181,0.996819,1.002818,0.997258,0.991185,0.989586,1.002809,0.995887,1.000584,0.999176,0.996459,0.978182,0.971146,1.000311,0.998695,0.996823,0.984567,0.582647994,0.571832163,17815.00184
12/14/2022 11:45,1.001002,1.000171,1.000504,47,1.003029,0.996971,1.002601,0.997603,0.991424,0.989839,1.002717,0.996004,1.000563,0.99916,0.996637,0.978372,0.971212,1.000683,0.998642,0.998109,0.984515,0.570144126,0.573119021,17815.94738
12/14/2022 12:00,1.003487,0.99976,1.002175,27,1.003471,0.996529,1.002718,0.997426,0.991506,0.989913,1.00252,0.995986,1.000543,0.999031,0.996656,0.978398,0.971112,1.000557,0.998516,0.998388,0.98429,0.636989729,0.589533316,17820.02668
12/14/2022 12:15,1.006111,1.001242,1.003105,0,1.004096,0.995904,1.003326,0.996584,0.991516,0.989902,1.002323,0.995924,1.000728,0.998868,0.996572,0.978328,0.97092,1.001909,0.999666,0.998062,0.983968,0.694523033,0.618230952,17825.85366
12/14/2022 12:30,1.004434,1.001634,1.003008,26,1.004245,0.995755,1.003711,0.996072,0.99153,0.989906,1.002145,0.995843,1.000868,0.998726,0.996506,0.978268,0.970737,1.001592,0.999349,0.997746,0.983656,0.708051083,0.645384294,17831.49998
12/14/2022 12:45,1.004704,1.001572,1.004198,27,1.004446,0.995554,1.00456,0.994946,0.991423,0.989803,1.001893,0.995648,1.001174,0.998523,0.996334,0.978096,0.97044,1.00115,0.998908,0.996941,0.983222,0.74144853,0.675848195,17839.38284
12/14/2022 13:00,1.005218,1.002276,1.002669,0,1.004588,0.995412,1.004787,0.99466,0.991483,0.98987,1.001823,0.995594,1.001388,0.998463,0.996321,0.978076,0.970297,1.000944,0.998703,0.995958,0.982946,0.716993019,0.69356769,17844.39685
12/14/2022 13:15,1.006351,1.00221,1.003283,9,1.004956,0.995044,1.005132,0.994221,0.991482,0.989887,1.001741,0.995486,1.001693,0.998348,0.996235,0.977997,0.970093,1.001339,0.999098,0.995556,0.982606,0.715584592,0.706363927,17850.56573
12/14/2022 13:30,1.004092,1.000509,1.001031,0,1.005177,0.994823,1.00519,0.994158,0.9917,0.990141,1.001827,0.995519,1.001952,0.998393,0.996378,0.978138,0.970116,1.00123,0.999492,0.994822,0.982499,0.633702413,0.693941883,17852.50232
12/14/2022 13:45,1.002957,1.000474,1.002146,0,1.005155,0.994845,1.005382,0.99382,0.991794,0.990259,1.001811,0.995431,1.002015,0.998356,0.996408,0.97817,0.970025,1.001004,0.999581,0.994536,0.982277,0.620149872,0.675861765,17856.53639
12/14/2022 14:00,1.005087,1.001621,1.003976,9,1.00533,0.99467,1.006004,0.992891,0.991711,0.990187,1.001697,0.995214,1.002026,0.998199,0.996168,0.978022,0.969754,1.000585,0.999163,0.994119,0.981866,0.674625002,0.672001854,17864.01292
12/14/2022 14:15,1.004547,1.002766,1.004231,0,1.005151,0.994849,1.006617,0.992084,0.991618,0.990101,1.001593,0.994977,1.002079,0.998022,0.995763,0.977864,0.969459,1.000139,0.998718,0.993677,0.981429,0.750255697,0.68776026,17871.97264
12/14/2022 14:30,1.010169,1.001242,1.007043,0,1.006418,0.993582,1.007947,0.990452,0.991288,0.989714,1.001331,0.994534,1.00211,0.997665,0.995089,0.977435,0.968891,1.00238,1.000862,0.99294,0.980701,0.787169281,0.711239754,17885.23239
12/14/2022 14:45,1.010777,1.00547,1.008937,0,1.006832,0.993168,1.00986,0.988037,0.990778,0.989165,1.00102,0.993971,1.002524,0.997197,0.994224,0.976823,0.968136,1.002399,1.000699,0.992006,0.979779,0.819410572,0.741146687,17902.07407
12/14/2022 15:00,1.008947,1.006221,1.006627,0,1.00669,0.99331,1.010755,0.986934,0.990488,0.988876,1.000951,0.993593,1.002815,0.996944,0.993603,0.976438,0.967616,1.00204,1.000001,0.991314,0.979095,0.78488438,0.758764303,17914.57178
12/14/2022 15:15,1.010588,1.005195,1.006158,35,1.007096,0.992904,1.011495,0.986036,0.990261,0.988633,1.000974,0.993252,1.003485,0.996713,0.993054,0.976102,0.967141,1.001976,0.999939,0.990671,0.97846,0.76532595,0.769017318,17926.19256
12/14/2022 15:30,1.007488,1.00464,1.007105,11,1.006951,0.993049,1.012282,0.985147,0.989917,0.988283,1.000901,0.992772,1.004106,0.996426,0.992421,0.975675,0.966577,1.001227,0.999191,0.98993,0.977729,0.766953343,0.774976341,17939.61041
12/14/2022 15:45,1.008304,1.005832,1.00616,43,1.006746,0.993254,1.01281,0.984626,0.989679,0.988043,1.00098,0.992398,1.004464,0.996198,0.991899,0.975346,0.966108,1.000578,0.998543,0.988998,0.977095,0.772109626,0.776981454,17951.25037
12/14/2022 16:00,1.009458,1.005053,1.006607,0,1.006948,0.993052,1.013264,0.98424,0.989409,0.987755,1.001059,0.991982,1.004837,0.995976,0.991388,0.97497,0.965598,1.000478,0.99834,0.989626,0.976415,0.782101447,0.778002928,17963.74367
12/14/2022 16:15,1.009846,1.004877,1.00878,0,1.007242,0.992758,1.014189,0.983182,0.988925,0.987169,1.000989,0.991369,1.004918,0.995599,0.990677,0.974384,0.964878,1.000214,0.998078,0.988889,0.975513,0.827410769,0.789214385,17980.36142
12/14/2022 16:30,1.008737,1.005364,1.006928,0,1.007187,0.992813,1.014489,0.983039,0.988631,0.986769,1.001115,0.990912,1.00463,0.995389,0.990159,0.973981,0.964344,0.999616,0.99735,0.988555,0.974801,0.822223179,0.797691748,17993.48414
12/14/2022 16:45,1.006898,1.004862,1.005517,0,1.006872,0.993128,1.014322,0.983592,0.988457,0.986511,1.00136,0.99055,1.004602,0.995302,0.989749,0.973717,0.963952,0.999036,0.99677,0.988342,0.974235,0.785133666,0.796796282,18003.93898
12/14/2022 17:00,1.007455,1.004618,1.006201,27,1.006748,0.993252,1.014435,0.983665,0.988228,0.986196,1.001569,0.990128,1.004667,0.995133,0.989288,0.973383,0.963492,0.999278,0.99612,0.987697,0.973599,0.77558915,0.793505785,18015.69908
12/14/2022 17:15,1.006357,1.002872,1.003944,0,1.006768,0.993232,1.014291,0.984162,0.988098,0.986102,1.001954,0.98987,1.004465,0.995134,0.989035,0.973275,0.963256,0.999214,0.995706,0.98743,0.973195,0.701618967,0.771356199,18023.18202
12/14/2022 17:30,1.005141,1.003291,1.004566,0,1.006458,0.993542,1.014113,0.98465,0.987908,0.985943,1.002282,0.989544,1.004397,0.995103,0.98876,0.973111,0.962961,0.99876,0.995228,0.986955,0.972727,0.668025828,0.743141699,18031.8485
12/14/2022 17:45,1.004546,1.002896,1.003242,27,1.00614,0.99386,1.013928,0.985163,0.987867,0.985919,1.002719,0.989322,1.004166,0.995209,0.988617,0.97308,0.962799,0.99842,0.994888,0.986729,0.972395,0.626344619,0.708224175,18038.00388
12/14/2022 18:00,1.008163,1.001356,1.007618,27,1.006884,0.993116,1.014048,0.985091,0.987411,0.985425,1.002803,0.988739,1.00377,0.995046,0.988081,0.972629,0.962208,0.998795,0.995266,0.986223,0.971616,0.696199581,0.696333135,18052.4797
12/14/2022 18:15,1.012489,1.005316,1.010116,0,1.007623,0.992377,1.014833,0.984088,0.986739,0.984711,1.00281,0.98804,1.003779,0.994701,0.987335,0.97194,0.961375,1.000431,0.996906,0.985293,0.970581,0.749420421,0.702433419,18071.72354
12/14/2022 18:30,1.014113,1.008673,1.012012,8,1.00794,0.99206,1.01548,0.983351,0.9859,0.983847,1.002766,0.987233,1.004158,0.994242,0.98646,0.97107,0.960364,1.000712,0.997097,0.984047,0.969354,0.798753301,0.723467022,18094.60225
12/14/2022 18:45,1.015577,0.989472,1.00594,0,1.012362,0.987638,1.014659,0.984682,0.985694,0.983457,1.003054,0.986748,1.004209,0.994238,0.986143,0.970798,0.959948,1.001907,0.997523,0.983435,0.968748,0.710694223,0.721999439,18105.92299
12/14/2022 19:00,1.014409,0.981793,0.991294,0,1.01766,0.98234,1.015629,0.985527,0.986977,0.98452,1.004512,0.987441,1.003846,0.995336,0.987176,0.971947,0.960962,0.99915,0.998437,0.984345,0.969635,0.508394124,0.672274508,18089.34461
12/14/2022 19:15,0.993786,0.986647,0.990218,0,1.017338,0.982662,1.017374,0.985546,0.988207,0.985733,1.005798,0.987993,1.003139,0.996468,0.988286,0.973199,0.962081,1.000179,0.999465,0.985568,0.970634,0.364755003,0.593540684,18070.7375
12/14/2022 19:30,0.991618,0.981271,0.987843,22,1.017694,0.982306,1.020708,0.983761,0.989661,0.987116,1.00714,0.98862,1.0023,0.997755,0.989615,0.974673,0.963432,1.000063,1.000063,0.986931,0.971876,0.288205181,0.506500505,18047.64155
12/14/2022 19:45,0.989501,0.986255,0.987212,0,1.016595,0.983405,1.024211,0.981462,0.99114,0.988556,1.008517,0.989299,1.000501,0.999038,0.990986,0.976202,0.96484,1.00141,1.00141,0.989819,0.973184,0.251566106,0.422376966,18023.38045
12/14/2022 20:00,0.996332,0.986163,0.994738,0,1.016978,0.983022,1.02516,0.980988,0.991901,0.989063,1.009245,0.989375,0.998391,0.999739,0.991648,0.976995,0.96551,1.001964,1.001964,0.990368,0.973723,0.29412016,0.364771708,18013.40231
12/14/2022 20:15,0.996524,0.985728,0.986598,11,1.01746,0.98254,1.028702,0.978665,0.993498,0.990395,1.010662,0.990139,0.995313,1.001022,0.993038,0.978576,0.966977,1.003378,1.003378,0.991765,0.975097,0.266305265,0.316473449,17988.02685
12/14/2022 20:30,0.989393,0.983093,0.987644,37,1.016995,0.983005,1.031571,0.976602,0.994929,0.991582,1.011804,0.990632,0.992864,1.002134,0.994331,0.980051,0.96834,1.003328,1.003328,0.99313,0.976365,0.251636905,0.283524102,17964.66144
12/14/2022 20:45,0.991216,0.98749,0.989983,0,1.016057,0.983943,1.033536,0.975106,0.996018,0.992576,1.012767,0.990961,0.99259,1.003002,0.995405,0.981292,0.969472,1.004386,1.004386,0.994914,0.978728,0.241243803,0.264371383,17945.73844
12/14/2022 21:00,0.994924,0.990563,0.993595,0,1.015333,0.984667,1.03432,0.974206,0.99662,0.993204,1.013449,0.991032,0.99266,1.003569,0.996116,0.982178,0.970245,1.005063,1.005063,0.995835,0.980028,0.2611951,0.259747571,17933.64716
12/14/2022 21:15,0.995704,0.992671,0.994774,43,1.014414,0.985586,1.03429,0.973622,0.997137,0.993732,1.014029,0.991023,0.993221,1.003983,0.996695,0.982942,0.970898,1.005616,1.005616,0.99654,0.98068,0.268206748,0.26057524,17923.78743
12/14/2022 21:30,0.996101,0.994474,0.994921,43,1.013305,0.986695,1.034245,0.973093,0.997625,0.9943,1.014596,0.991018,0.993994,1.004407,0.997271,0.983692,0.971538,1.006153,1.006153,0.997072,0.981218,0.275874472,0.264034069,17914.21054
12/14/2022 21:45,0.996838,0.994624,0.995879,43,1.012422,0.987578,1.034003,0.972695,0.998012,0.994768,1.015057,0.990932,0.99374,1.004717,0.997742,0.984339,0.97208,1.00659,1.00659,0.997505,0.981644,0.355427629,0.286513031,17906.44287
12/14/2022 22:00,0.996419,0.994047,0.99532,22,1.01166,0.98834,1.033463,0.972472,0.998463,0.995279,1.015527,0.990874,0.994763,1.005118,0.998275,0.985035,0.972678,1.007086,1.007086,1.000927,0.984002,0.404363904,0.31903651,17897.6264
12/14/2022 22:15,0.999184,0.995287,0.997722,0,1.011276,0.988724,1.032714,0.972352,0.998697,0.995544,1.015801,0.990653,0.995879,1.00529,0.998567,0.985493,0.973036,1.007327,1.007327,1.002039,0.985018,0.480789027,0.365735604,17893.33532
12/14/2022 22:30,0.998879,0.995655,0.995786,17,1.010798,0.989202,1.031878,0.972376,0.99913,0.996002,1.016228,0.990602,0.996673,1.00553,0.999033,0.986136,0.973586,1.007774,1.007774,1.002653,0.98607,0.493553653,0.40744185,17885.40243
12/14/2022 22:45,0.997663,0.996032,0.997551,0,1.010046,0.989954,1.030801,0.972518,0.999383,0.996266,1.016457,0.990377,0.997075,1.005607,0.99933,0.98659,0.973958,1.008034,1.008034,1.003499,0.98713,0.512705826,0.444925073,17880.79267
12/14/2022 23:00,0.998437,0.995828,0.996692,0,1.009567,0.990433,1.028211,0.97371,0.999753,0.996649,1.016751,0.990235,0.997305,1.005635,0.999722,0.987114,0.974413,1.008385,1.008385,1.003848,0.98753,0.53197049,0.478241937,17874.56861
12/14/2022 23:15,0.997279,0.9953,0.996494,22,1.009009,0.990991,1.023609,0.976538,1.000136,0.997037,1.017019,0.990082,0.99753,1.005584,1.000134,0.987653,0.974887,1.008757,1.008757,1.004219,0.992663,0.542186076,0.504692563,17867.97446
12/14/2022 23:30,0.997698,0.995067,0.997417,0,1.008636,0.991364,1.015222,0.982697,1.00041,0.997347,1.017185,0.989847,0.997676,1.005501,1.000429,0.988095,0.975268,1.009031,1.009031,1.005038,0.994098,0.531700984,0.519010787,17863.11784
12/14/2022 23:45,0.998375,0.996278,0.996962,0,1.008195,0.991805,1.006073,0.990187,1.000734,0.997716,1.017398,0.989674,0.997909,1.005438,1.00078,0.988587,0.975693,1.008291,1.009354,1.006025,0.995082,0.484913408,0.51533664,17857.40662
12/15/2022 0:00,0.999204,0.996734,0.999085,11,1.00787,0.99213,1.00478,0.991154,1.000831,0.997895,1.017415,0.989332,0.9979,1.00516,1.000904,0.988872,0.975907,0.997424,1.009451,1.006188,0.995177,0.524320345,0.51863746,17855.68694
12/15/2022 0:15,0.999597,0.996762,0.999537,23,1.00765,0.99235,1.004164,0.991602,1.000895,0.99802,1.017382,0.988964,0.99824,1.004854,1.000986,0.98911,0.976074,0.997161,1.0095,1.006237,0.995373,0.573716988,0.532732751,17854.81676
12/15/2022 0:30,1.000203,0.997336,0.998075,19,1.00746,0.99254,1.004321,0.991786,1.001125,0.998289,1.017485,0.988744,0.998281,1.00462,1.001213,0.989494,0.976387,0.997363,1.009705,1.006893,0.995799,0.538327633,0.535117726,17851.19992
12/15/2022 0:45,0.998524,0.996495,0.997006,9,1.007122,0.992878,1.004639,0.992092,1.001471,0.998642,1.01764,0.988582,0.99841,1.004366,1.001535,0.989984,0.976805,0.997678,1.010023,1.007387,0.996112,0.454118392,0.515535327,17845.57612
12/15/2022 1:00,0.998829,0.996801,0.99866,11,1.006816,0.993184,1.003119,0.993337,1.001647,0.99883,1.017641,0.988281,0.998661,1.004015,1.001703,0.990309,0.977058,0.997207,1.010166,1.007543,0.996253,0.46053959,0.500338659,17843.05839
12/15/2022 1:15,0.999028,0.997305,0.997878,0,1.006481,0.993519,1.002844,0.994362,1.001916,0.99909,1.017713,0.988061,0.998758,1.003742,1.001915,0.990703,0.977383,0.996119,1.010391,1.007768,0.996476,0.456676098,0.487092065,17839.07283
12/15/2022 1:30,0.99886,0.992532,0.993133,9,1.007102,0.992898,1.0045,0.993931,1.002697,0.999811,1.018145,0.988181,0.998683,1.003768,1.002574,0.991558,0.978173,0.99774,1.011122,1.009687,0.998386,0.374339927,0.455940887,17826.1878
12/15/2022 1:45,0.995168,0.98862,0.990113,0,1.007708,0.992292,1.008242,0.991514,1.003744,1.000806,1.018742,0.988429,0.998056,1.004049,1.003518,0.992708,0.979262,0.996306,1.010604,1.013477,1.002165,0.290392954,0.40775202,17807.65563
12/15/2022 2:00,0.99247,0.98697,0.992091,24,1.008043,0.991957,1.010307,0.990178,1.004547,1.001563,1.019091,0.988404,0.997326,1.004121,1.004272,0.993667,0.980163,0.995899,1.010208,1.015846,1.004476,0.283291526,0.366142345,17792.84176
12/15/2022 2:15,0.994493,0.992298,0.993088,43,1.007683,0.992317,1.011695,0.989271,1.005257,1.002262,1.019433,0.98836,0.996767,1.004124,1.004928,0.994527,0.980962,0.996623,1.010943,1.018046,1.006275,0.306100172,0.340607169,17779.90635
12/15/2022 2:30,0.995278,0.993379,0.995147,0,1.007298,0.992702,1.012358,0.988851,1.005743,1.002744,1.019601,0.988137,0.996412,1.003801,1.005387,0.995179,0.981558,0.997132,1.01146,1.016696,1.008111,0.347994603,0.333839439,17770.82861
12/15/2022 2:45,0.997786,0.994783,0.997247,0,1.007171,0.992829,1.01238,0.988756,1.006034,1.003001,1.019622,0.987774,0.995877,1.003201,1.005651,0.995624,0.981952,0.997421,1.011753,1.01699,1.010994,0.395135394,0.342647042,17765.68017
12/15/2022 3:00,0.998267,0.997186,0.998025,0,1.006671,0.993329,1.01238,0.988683,1.006226,1.003194,1.019606,0.987383,0.995487,1.002441,1.005837,0.99599,0.982265,0.997629,1.011963,1.016147,1.013578,0.427531057,0.361889425,17761.98682
12/15/2022 3:15,0.998372,0.996566,0.997414,17,1.006367,0.993633,1.012016,0.988795,1.006473,1.003444,1.019635,0.98705,0.995818,1.001882,1.006073,0.996417,0.982641,0.997524,1.012239,1.016423,1.013854,0.439003477,0.385040808,17757.15379
12/15/2022 3:30,0.999926,0.99742,0.999538,9,1.006232,0.993768,1.011767,0.988793,1.006528,1.003484,1.019499,0.986577,0.996803,1.001627,1.006095,0.996633,0.9828,0.997275,1.012288,1.016473,1.013903,0.482463924,0.416747889,17756.29057
12/15/2022 3:45,0.99997,0.998381,0.998638,24,1.005927,0.994073,1.011274,0.988967,1.006671,1.003625,1.019459,0.986217,0.99757,1.001498,1.006189,0.99694,0.983048,0.997418,1.012433,1.016618,1.014049,0.487054512,0.44274294,17753.7448
12/15/2022 4:00,0.999051,0.997566,0.997621,2,1.005633,0.994367,1.01111,0.989022,1.006902,1.003858,1.019487,0.985941,0.998222,1.001548,1.006387,0.997349,0.983399,0.997668,1.012686,1.015502,1.014303,0.472217469,0.457751481,17749.29958
12/15/2022 4:15,0.998758,0.996541,0.997615,26,1.005514,0.994486,1.010994,0.989061,1.007129,1.004075,1.019493,0.985663,0.998617,1.001649,1.006585,0.997759,0.983751,0.997919,1.012941,1.015757,1.014558,0.480449241,0.468885204,17744.84438
12/15/2022 4:30,0.998027,0.996683,0.997478,0,1.005233,0.994767,1.010697,0.989204,1.007366,1.004318,1.019497,0.985409,0.99871,1.001545,1.006803,0.998181,0.984114,0.998183,1.01321,1.016026,1.014827,0.500671719,0.480344024,17740.1354
12/15/2022 4:45,0.998425,0.997399,0.998361,0,1.004916,0.995084,1.010363,0.989346,1.007512,1.004484,1.019425,0.985118,0.99873,1.001653,1.006936,0.99851,0.984389,0.998356,1.013384,1.016202,1.015002,0.527022586,0.494621406,17737.07583
12/15/2022 5:00,0.999377,0.997522,0.998913,47,1.004796,0.995204,1.009323,0.989918,1.007611,1.004585,1.019309,0.984825,0.998881,1.001723,1.00702,0.998784,0.984609,0.99847,1.0135,1.016318,1.015118,0.542388953,0.509187111,17735.04575
12/15/2022 5:15,0.999137,0.998534,0.998944,43,1.004437,0.995563,1.007914,0.990804,1.007695,1.00468,1.019193,0.984573,0.99872,1.001749,1.007107,0.999053,0.984828,0.998581,1.013613,1.016431,1.015231,0.524246485,0.515524861,17733.07473
12/15/2022 5:30,0.999264,0.998341,0.99902,37,1.004178,0.995822,1.00689,0.991453,1.007768,1.004763,1.01906,0.98435,0.998697,1.001679,1.007179,0.999314,0.985038,0.997763,1.013718,1.016536,1.015336,0.480480848,0.509428967,17731.24571
12/15/2022 5:45,1.000486,0.998894,0.99912,35,1.004079,0.995921,1.006184,0.991904,1.007846,1.004826,1.018931,0.984179,0.998845,1.001579,1.007236,0.999565,0.985239,0.997855,1.013811,1.01663,1.01543,0.45192298,0.49642838,17729.60421
12/15/2022 6:00,1.000358,0.99874,1.000013,0,1.003995,0.996005,1.004673,0.992909,1.007842,1.004799,1.018707,0.983966,0.999064,1.001422,1.007206,0.999722,0.985355,0.997842,1.01381,1.016628,1.015428,0.501471202,0.496539652,17729.62857
12/15/2022 6:15,1.000947,0.999444,0.999776,24,1.003896,0.996104,1.003313,0.993887,1.007852,1.004803,1.018511,0.983835,0.999328,1.001268,1.0072,0.9999,0.985493,0.997418,1.013834,1.016652,1.015452,0.530397,0.503131588,17729.20966
12/15/2022 6:30,1.00042,0.999263,1.00022,17,1.003738,0.996262,1.003494,0.993827,1.00781,1.004764,1.018241,0.983711,0.999511,1.001111,1.007148,1.000034,0.985605,0.99596,1.01381,1.016629,1.015429,0.581301319,0.521387988,17729.62017
12/15/2022 6:45,1.000947,0.99927,0.999455,17,1.0037,0.9963,1.002859,0.99507,1.007842,1.004798,1.017997,0.98375,0.999594,1.000947,1.007172,1.000246,0.985794,0.996017,1.013869,1.016687,1.015487,0.558656649,0.532044693,17728.60396
12/15/2022 7:00,1.000287,0.998759,0.999555,43,1.003635,0.996365,1.002386,0.996019,1.007851,1.004807,1.017635,0.9839,0.999685,1.000844,1.007187,1.000448,0.985975,0.998375,1.013916,1.016735,1.015534,0.548091026,0.539479004,17727.77406
12/15/2022 7:15,1.000098,0.999017,1.000007,11,1.003488,0.996512,1.001742,0.997061,1.007822,1.004769,1.017175,0.984117,0.999797,1.000663,1.007166,1.000603,0.986114,0.998662,1.013915,1.016199,1.015894,0.570069799,0.551556417,17727.78796
12/15/2022 7:30,1.000613,0.999551,1.000108,43,1.003352,0.996648,1.001528,0.997507,1.007783,1.004729,1.016705,0.984394,0.999914,1.000509,1.007124,1.000749,0.986243,0.99921,1.013904,1.010666,1.016668,0.603651872,0.568829743,17727.99006
12/15/2022 7:45,1.000658,0.997676,0.998135,27,1.003613,0.996387,1.001903,0.997382,1.007961,1.00488,1.016398,0.984834,0.999801,1.000517,1.007267,1.001088,0.986568,0.99964,1.014103,1.010707,1.016922,0.479792898,0.549719436,17724.51005
12/15/2022 8:00,0.999612,0.997224,0.997644,0,1.00373,0.99627,1.002419,0.997088,1.008156,1.005083,1.016125,0.98529,0.999671,1.000535,1.007444,1.001477,0.986941,0.999596,1.014354,1.010958,1.017174,0.362745943,0.502121616,17720.11576
12/15/2022 8:15,0.99812,0.9959,0.99676,0,1.003802,0.996198,1.003386,0.996495,1.008435,1.005369,1.015901,0.985769,0.999392,1.000633,1.007708,1.00195,0.987404,0.999104,1.0147,1.011303,1.017521,0.292656184,0.442988895,17714.07521
12/15/2022 8:30,0.998353,0.996838,0.997536,0,1.003726,0.996274,1.003548,0.996387,1.008623,1.005584,1.015617,0.986189,0.999223,1.000604,1.00789,1.002353,0.987793,0.999314,1.014963,1.011257,1.017785,0.30454735,0.397137719,17709.48234
12/15/2022 8:45,0.998581,0.995385,0.995828,27,1.003994,0.996006,1.004692,0.995547,1.009006,1.005961,1.015481,0.986727,0.998919,1.00068,1.008233,1.002928,0.988349,0.998943,1.015409,1.01104,1.018232,0.263198526,0.350024669,17701.70783
12/15/2022 9:00,0.997883,0.995119,0.997256,0,1.004149,0.995851,1.005255,0.995229,1.009236,1.006178,1.01521,0.987104,0.998563,1.000689,1.008436,1.003367,0.98876,0.998955,1.015702,1.011786,1.018526,0.269006144,0.314538256,17696.59565
