Time,Open,High,Low,Close,Volume,Volume_quote,hlc3,ohlc4,hl2,candlestick_pattern,keltner_up,keltner_down,bollinger_up,bollinger_down,smma125_high,smma120_low,flay_upper,flay_lower,sma7,sma34,sma99,sma200,sma314,tenkan_sen,kijun_sen,span_a,span_b,storm,storm_ema,normalizesma
2023-01-07 01:30:00,16952.13,16969.91,16950.08,16960.46,986.51,16731276.53,16960.15,16958.15,16960.0,24,16993.08695408015,16893.992242054162,17009.3253485631,16886.469651437495,16850.89793471978,16827.154074305407,17047.01939124682,16789.24474992965,16959.059999999787,16919.316176470616,16837.174747474473,16834.56214999997,16822.547101910804,16934.059999999998,16860.0,16771.575,16779.41,0.6064061057511091,0.6400094553663066,16943.539598067156
2023-01-07 01:45:00,16960.73,16961.94,16947.65,16950.02,914.73,15508894.09,16953.2,16955.09,16954.8,27,16991.607399615314,16896.706158791923,17001.214062361953,16899.834937638643,16851.81054079978,16828.153670833184,17051.73713515907,16790.540009938966,16960.128571428355,16922.98382352944,16838.05929292902,16835.06044999997,16823.55267515921,16935.59,16860.0,16771.575,16779.41,0.5463571953472836,0.6196384202796114,16944.15677920362
2023-01-07 02:00:00,16950.02,16956.11,16945.01,16945.63,1046.78,17744478.6,16948.92,16949.19,16950.56,4,16989.222644316655,16899.371527575608,16994.825382886607,16909.800617113993,16852.67138239978,16828.97599236096,17055.891703508572,16791.67474355026,16959.998571428358,16926.742352941208,16838.99131313104,16835.47279999997,16824.52630573246,16945.89,16860.0,16781.825,16779.41,0.4882254189365501,0.58601084985136,16944.29708594613
2023-01-07 02:15:00,16945.92,16952.69,16944.0,16944.14,1150.47,19497804.85,16946.94,16946.69,16948.35,35,16986.453127913304,16902.11112284636,16991.698227172827,16914.91777282778,16853.52642623978,16829.668436110962,17059.680697285257,16792.708353695132,16957.232857142644,16930.356176470617,16839.91444444417,16835.86349999997,16825.484171974498,16949.11,16860.0,16781.825,16779.41,0.4440100726796839,0.543853322553887,16944.282125379832
2023-01-07 02:30:00,16944.44,16950.89,16943.69,16947.74,798.58,13534185.21,16947.44,16946.69,16947.29,0,16984.005349052353,16905.217544492105,16989.505202620134,16918.82579738047,16854.35871807978,16830.47050763874,17063.163125438114,16793.833109856,16952.884285714073,16933.5429411765,16841.125959595684,16836.34389999997,16826.389203821633,16949.25,16860.0,16781.825,16779.41,0.441628553133153,0.506697529520032,16944.61144677223
2023-01-07 02:45:00,16947.67,16949.75,16936.26,16944.24,1195.53,20256095.14,16943.42,16944.48,16943.01,0,16982.728582941276,16906.423558837047,16987.27243259355,16922.355567407045,16855.13137343978,16831.184239583185,17066.107427515366,16794.892446994432,16949.161428571217,16936.362352941207,16842.3675757573,16836.92284999997,16827.295668789786,16956.184999999998,16860.0,16785.47,16779.41,0.42402916184174916,0.4742415174343755,16944.57607088916
2023-01-07 03:00:00,16943.93,16952.71,16936.58,16949.97,1236.11,20945347.05,16946.42,16945.8,16944.65,17,16982.65303927043,16907.526517576625,16987.247270829004,16922.482729171596,16855.92603583978,16831.89669166652,17068.74172873208,16796.207322248316,16948.8857142855,16939.217647058853,16843.622020201743,16837.553299999974,16828.22401273883,16956.184999999998,16860.0,16818.25,16808.0,0.44048252859135567,0.4562690179947797,16945.089778423528
2023-01-07 03:15:00,16949.66,16957.86,16948.55,16954.59,884.86,15001777.32,16953.67,16952.67,16953.21,4,16981.66349619302,16910.325626668597,16987.202161422905,16922.44183857769,16856.57997439978,16832.687054860962,17071.18282035323,16797.97589337226,16948.04714285693,16942.280588235324,16844.871111110835,16838.15774999997,16829.15783439488,16956.184999999998,16860.0,16839.52,16822.205,0.4709999706626861,0.452906902221856,16945.99456143081
2023-01-07 03:30:00,16954.36,16958.06,16943.49,16944.08,903.53,15317032.1,16948.54,16950.0,16950.78,11,16980.828263532912,16910.79618096093,16987.532746345798,16921.457253654804,16857.25089663978,16833.57490624985,17072.99943179721,16799.637666242015,16947.19857142836,16945.052647058852,16845.952121211845,16838.67639999997,16830.04547770698,16956.184999999998,16860.0,16863.65,16843.120000000003,0.4282118622768403,0.4436836927484859,16945.81222224692
2023-01-07 03:45:00,16943.68,16954.16,16942.39,16952.46,992.19,16815223.43,16949.67,16948.17,16948.28,9,16980.313781095083,16912.5769067803,16987.153317790937,16921.247682209672,16857.933539839778,16834.469147916516,17074.44411847671,16801.47992858211,16948.17428571407,16947.778529411793,16847.201111110837,16839.27419999997,16830.949872611436,16956.184999999998,16860.0,16880.8575,16860.0,0.44757277372392595,0.44352018731797455,16946.445343937692
2023-01-07 04:00:00,16952.73,16954.45,16946.84,16948.25,883.24,14970649.74,16949.85,16950.57,16950.65,0,16978.620809385277,16914.613622501973,16982.295481308465,16923.32451869214,16858.66192447978,16835.33997499985,17075.57997535416,16803.36578150858,16948.76142857121,16948.415294117673,16848.307070706796,16839.86374999997,16831.83245222927,16956.184999999998,16860.0,16891.510000000002,16860.0,0.45504876191848576,0.4466775591222683,16946.617215943625
2023-01-07 04:15:00,16948.25,16950.49,16944.37,16945.16,910.16,15425135.21,16946.67,16947.07,16947.43,0,16976.50566757029,16916.451199375315,16979.65848866693,16923.696511333677,16859.37011775978,16836.146937499852,17076.360930668703,16805.13241835091,16948.39285714264,16948.56970588238,16849.37565656538,16840.446599999974,16832.725859872586,16956.184999999998,16860.0,16891.510000000002,16860.0,0.4491794169922174,0.44797335579360914,16946.478433472803
2023-01-07 04:30:00,16945.36,16946.61,16939.11,16942.48,1085.56,18392289.49,16942.73,16943.39,16942.86,0,16974.622140972653,16917.57311959718,16979.724426551686,16923.558573448914,16860.018796159777,16836.88106666652,17076.76092909685,16806.793063060006,16948.141428571213,16947.44352941179,16850.475858585578,16840.980449999974,16833.646019108255,16956.184999999998,16880.5,16891.510000000002,16860.0,0.41967598730585537,0.44162362133410726,16946.097630284916
2023-01-07 04:45:00,16942.48,16943.46,16936.04,16938.27,899.06,15229765.76,16939.26,16940.06,16939.75,0,16972.508201305314,16918.19608206739,16980.43709820658,16921.60790179402,16860.667441919777,16837.666253472074,17076.73888352783,16808.42665372707,16946.469999999783,16947.227941176498,16851.55474747447,16841.487799999974,16834.524999999976,16956.184999999998,16880.5,16892.395,16860.0,0.37005291776326676,0.4230235900080973,16945.35214168635
2023-01-07 05:00:00,16937.85,16942.06,16936.9,16938.75,968.55,16406820.37,16939.24,16938.89,16939.48,43,16970.195819944718,16919.25091263058,16980.83788373553,16920.82811626507,16861.42976383978,16838.530385416518,17076.42796956069,16810.151214753037,16944.207142856925,16947.168529411792,16852.84575757548,16842.006899999975,16835.420191082776,16958.975,16880.5,16893.1575,16860.0,0.3482373551650293,0.40148501127638825,16944.72336628765
2023-01-07 05:15:00,16938.75,16940.04,16935.17,16939.11,878.32,14877060.71,16938.11,16938.27,16937.61,43,16968.0879682659,16920.289551683178,16981.325725788884,16919.597274211723,16862.10586111978,16839.443424999852,17075.796173014394,16811.922007377754,16943.497142856926,16948.3929411765,16854.079292929015,16842.560849999973,16836.254585987237,16958.54,16880.5,16893.1575,16860.0,0.33640767095439755,0.38137339061693754,16944.18875997454
2023-01-07 05:30:00,16939.44,16939.45,16932.37,16935.08,967.7,16389251.84,16935.63,16936.59,16935.91,17,16966.246546486807,16920.395971562357,16980.095159749446,16917.985840251156,16862.760860799783,16840.380851388745,17074.798557973227,16813.689300850296,16941.014285714067,16949.134705882378,16855.21151515124,16843.115199999975,16837.06792993628,16957.14,16880.5,16893.1575,16860.0,0.3208697187711533,0.36065600303033446,16943.321259024582
2023-01-07 05:45:00,16935.22,16939.28,16934.0,16934.28,883.27,14960062.49,16935.85,16935.7,16936.64,4,16964.14894545253,16920.771428020525,16972.08381454165,16921.60718545896,16863.40620543978,16841.29784305541,17073.50021275673,16815.61064214524,16939.018571428354,16949.430000000026,16856.403232322955,16843.648049999974,16837.88742038214,16957.14,16894.629999999997,16893.1575,16860.0,0.3000220186785851,0.3392517995260455,16942.460186736527
2023-01-07 06:00:00,16934.02,16934.74,16923.1,16927.65,1314.93,22260357.74,16928.5,16929.88,16928.92,9,16962.89757560602,16919.201809917216,16967.3912639796,16922.03473602101,16864.037779199778,16842.107773610966,17071.571095502455,16817.408308419115,16936.517142856927,16949.343529411795,16857.59161616134,16844.130849999972,16838.694394904436,16946.73,16901.059999999998,16893.1575,16860.0,0.2740184603096058,0.31688337583093673,16941.04969276162
2023-01-07 06:15:00,16927.65,16931.85,16922.14,16929.97,1148.49,19440940.3,16927.99,16927.9,16927.0,0,16961.59957848714,16918.389389367214,16967.659154448185,16919.573845552426,16864.708979839783,16842.899304860966,17069.243590835365,16819.396048380317,16934.729999999785,16949.305294117676,16858.86252525225,16844.626599999974,16839.505828025453,16946.025,16901.715,16895.53,16860.0,0.28291113046806365,0.30299386812839285,16939.994483927177
2023-01-07 06:30:00,16929.66,16936.89,16928.87,16934.49,935.07,15834263.96,16933.42,16932.48,16932.88,0,16960.518832466652,16918.42166225872,16964.059425711243,16920.576574289367,16865.415685759785,16843.75111805541,17066.831387823728,16821.722510215488,16934.189999999784,16948.88000000003,16860.118181817907,16845.113949999977,16840.352738853482,16942.04,16923.02,16899.3775,16860.0,0.323181712091219,0.304056465004416,16939.470247362686
2023-01-07 06:45:00,16934.49,16935.82,16931.87,16933.29,813.98,13783818.72,16933.66,16933.87,16933.85,47,16958.615378969334,16919.147925782192,16963.30751184791,16919.655488152697,16866.170568959784,16844.49821666652,17064.153238819148,16824.189631769084,16933.40999999978,16948.228235294147,16861.36262626235,16845.598349999975,16841.174872611446,16940.1,16923.02,16900.5625,16860.0,0.35016538599216634,0.3135389519868207,16938.881652375763
2023-01-07 07:00:00,16933.56,16937.34,16931.94,16936.07,967.82,16390153.37,16935.12,16934.73,16934.64,27,16957.45422989324,16919.77352202481,16962.90673864898,16919.10026135163,16867.00299391978,16845.18999166652,17061.27107779744,16826.84043592805,16932.975714285498,16947.80029411768,16862.744343434068,16846.052449999974,16842.057675159216,16940.1,16923.02,16900.5625,16860.0,0.4089398187221553,0.33764618890789627,16938.613875959025
2023-01-07 07:15:00,16936.07,16947.77,16934.43,16942.69,1143.03,19363896.13,16941.63,16940.24,16941.1,0,16958.626396789434,16919.37775970785,16962.76119811609,16919.100801884513,16867.855273599784,16845.867886110966,17058.3358985476,16829.927630864164,16934.06285714264,16947.339705882383,16864.17484848457,16846.550249999975,16842.95627388533,16940.1,16924.79,16901.5,16860.0,0.5083424428047628,0.3840136480007752,16939.002078248643
2023-01-07 07:30:00,16942.51,16948.0,16942.51,16947.01,818.7,13873047.32,16945.84,16945.01,16945.26,9,16958.52462414977,16921.004850776346,16962.62723685244,16919.161763148168,16868.738088959784,16846.64335208319,17055.207504752398,16833.394236424072,16935.88142857121,16946.485294117676,16865.792525252247,16847.075949999973,16843.751687898068,16940.1,16926.315000000002,16902.475,16860.0,0.6154472607735036,0.45046185715606757,16939.764737463058
2023-01-07 07:45:00,16947.01,16948.78,16945.32,16948.09,862.53,14617344.16,16947.4,16947.3,16947.05,23,16958.133517627477,16922.98172159139,16963.228378155993,16918.945621844618,16869.566657279778,16847.442499999855,17051.774590609482,16837.13882115523,16938.80142857121,16945.90529411767,16867.448181817905,16847.595799999974,16844.505159235647,16940.1,16926.315000000002,16905.0775,16860.0,0.6863875793131132,0.5233799587285867,16940.557619609433
2023-01-07 08:00:00,16948.18,16954.95,16935.92,16936.5,1137.07,19269877.25,16942.46,16943.89,16945.44,11,16959.795487862866,16920.546871430393,16961.86386137697,16918.96313862364,16870.336447359783,16848.398309722073,17048.04140741031,16840.659188668127,16939.73428571407,16945.708235294143,16868.828484848207,16848.082649999975,16845.247675159215,16940.1,16926.315000000002,16911.802499999998,16860.0,0.6016420053560744,0.5603841982760065,16940.17117964663
2023-01-07 08:15:00,16936.74,16944.78,16926.99,16929.12,1501.23,25424509.79,16933.63,16934.41,16935.89,4,16960.338563741567,16917.898808952337,16959.449561278,16918.8304387226,16870.90885503978,16849.430510416525,17043.98637309553,16843.754238669182,16938.967142856924,16945.075000000026,16870.194242423968,16848.599399999974,16845.97108280253,16940.1,16926.315000000002,16911.802499999998,16860.0,0.4810774370617808,0.5558640502181383,16939.118686346952
2023-01-07 08:30:00,16929.12,16938.95,16927.84,16937.9,1123.93,19031745.44,16934.9,16933.45,16933.4,0,16960.322510635728,16917.682731325425,16958.864203660858,16918.79779633975,16871.50995135978,16850.313152777635,17039.994365966788,16846.900959523406,16939.625714285496,16944.93852941179,16871.647171716893,16849.194899999973,16846.688025477688,16938.545,16926.315000000002,16911.802499999998,16860.0,0.46940291239543647,0.5427861379590211,16939.002620980576
2023-01-07 08:45:00,16937.9,16940.88,16928.0,16929.76,1155.25,19562132.57,16932.88,16934.14,16934.44,27,16959.886272053016,16916.35847067374,16956.220989997724,16919.17101000288,16872.13003519978,16851.19723472208,17035.972407354275,16849.983624018278,16938.724285714063,16944.445000000025,16872.94989898962,16849.758049999975,16847.359999999982,16938.545,16931.059999999998,16897.03,16860.0,0.4418563612288435,0.5185631048224246,16938.122371363377
2023-01-07 09:00:00,16929.58,16931.51,16925.72,16930.36,1216.52,20593659.01,16929.2,16929.29,16928.62,43,16958.12860852087,16916.637587279525,16954.41023572227,16919.19276427833,16872.734396799777,16852.001813888743,17031.923313708652,16852.87069413449,16936.962857142636,16943.47029411767,16874.180202019925,16850.333749999972,16847.960700636926,16938.545,16938.754999999997,16897.03,16860.0,0.41647567094388666,0.48681930831077863,16937.383097900198
2023-01-07 09:15:00,16930.05,16932.29,16925.15,16929.34,1137.95,19263939.86,16928.93,16929.21,16928.72,43,16956.716048134975,16916.51812901776,16953.274644960333,16918.74635504027,16873.356629119782,16852.812874999854,17027.90139385451,16855.737429674897,16934.43857142835,16942.033823529433,16875.400707070432,16850.993049999972,16848.574777070047,16938.545,16941.125,16897.795,16860.0,0.3726604832442839,0.4474026710121204,16936.617088576368
2023-01-07 09:30:00,16929.34,16929.76,16921.44,16926.47,1055.22,17860633.44,16925.89,16926.75,16925.6,22,16955.403762790887,16915.8976355854,16952.941568392827,16917.478431607782,16874.146972159782,16853.59752152763,17023.74960884822,16858.466500955703,16931.34999999978,16940.74470588237,16876.65686868659,16851.556399999972,16848.860350318453,16938.195,16941.125,16902.945,16860.0,0.34089729357653603,0.4087161926368545,16935.650699188143
2023-01-07 09:45:00,16926.47,16933.95,16925.76,16928.51,933.4,15802144.03,16929.41,16928.67,16929.86,0,16954.386389841267,16915.554875356327,16952.83972891768,16916.604271082935,16874.93004735978,16854.374627083187,17019.788800490303,16861.24774852931,16930.20857142835,16940.0567647059,16878.067777777498,16852.080749999972,16849.260382165587,16938.195,16943.0,16904.555,16860.0,0.3384220949346597,0.38174985337742573,16934.970632598797
2023-01-07 10:00:00,16928.78,16930.56,16924.51,16925.27,1050.55,17782991.27,16926.78,16927.28,16927.54,17,16952.730944345705,16915.36258130926,16952.944179523536,16915.15182047708,16875.68533759978,16855.137875694298,17015.820780620415,16863.819925261938,16929.65857142835,16939.021764705903,16879.505959595685,16852.58669999997,16849.611560509533,16938.195,16944.95,16904.625,16860.0,0.30644484735348865,0.35618991330918337,16934.046762827482
2023-01-07 10:15:00,16925.07,16927.16,16918.81,16919.4,1117.88,18919560.32,16921.79,16922.61,16922.99,4,16951.137596400793,16914.166069667986,16953.87950589433,16912.24549410629,16876.378488319777,16855.8728006943,17011.770726628954,16866.092834155355,16927.01571428549,16938.12117647061,16880.873636363358,16853.09404999997,16849.79429936304,16936.88,16950.155,16908.0925,16860.0,0.2504291198967405,0.3228629195806216,16932.65183303439
2023-01-07 10:30:00,16919.39,16923.11,16912.18,16917.16,1535.49,25978892.56,16917.48,16917.96,16917.65,47,16949.99960739421,16912.35323333469,16955.363289264067,16908.969710736543,16877.02263231978,16856.731949999856,17007.695751733136,16868.063260031577,16925.215714285492,16937.283823529433,16882.187373737095,16853.65699999997,16849.979171974504,16933.565000000002,16963.605,16908.0925,16860.0,0.21479944362019568,0.2884489993721627,16931.17642036445
2023-01-07 10:45:00,16917.16,16924.46,16916.39,16922.51,1027.14,17380798.08,16921.12,16920.13,16920.43,40,16948.90591532319,16911.79617866962,16955.555604975118,16907.600395025496,16877.676883199776,16857.650195138744,17003.904976295504,16870.075619782932,16924.094285714065,16936.647647058846,16883.569292929013,16854.23189999997,16850.208726114633,16933.565000000002,16963.605,16908.0925,16860.0,0.2622877432706922,0.27401632970520823,16930.351046996406
2023-01-07 11:00:00,16922.51,16922.62,16912.02,16916.46,1309.0,22143152.88,16917.03,16918.4,16917.32,9,16947.84747163371,16910.208708645496,16956.864472842277,16905.17252715833,16878.32894591978,16858.472148610967,17000.114423254206,16871.81687086344,16922.254285714065,16935.727647058844,16884.87606060578,16854.80504999997,16850.349108280236,16933.485,16963.605,16908.0925,16860.0,0.2672273148652096,0.2663252646394972,16929.028090139604
2023-01-07 11:15:00,16916.47,16924.8,16908.07,16923.38,1385.9,23443226.53,16918.75,16918.18,16916.44,0,16948.77362013767,16908.206733448278,16957.0100652927,16904.36793470791,16878.99237631978,16859.2484319443,16996.53622324408,16873.531996363756,16921.81285714264,16935.11411764708,16886.152626262345,16855.40479999997,16850.549363057307,16931.510000000002,16934.059999999998,16908.0925,16860.0,0.33248302003873437,0.27871359616642,16928.490176792973
2023-01-07 11:30:00,16922.99,16925.9,16918.0,16922.03,1302.78,22046708.43,16921.98,16922.23,16921.95,26,16947.710020870534,16908.03982285008,16956.834341802052,16903.297658198557,16879.691052799775,16860.14162152763,16993.202599836313,16875.316364869574,16920.887142856922,16934.2923529412,16887.717979797697,16856.00834999997,16850.79808917196,16931.510000000002,16934.059999999998,16908.0925,16860.0,0.3929463809125638,0.3065182776810073,16927.874921860308
2023-01-07 11:45:00,16922.03,16923.89,16917.8,16918.3,947.39,16031300.32,16920.0,16920.51,16920.85,11,16946.03261364948,16907.893435431073,16957.049304245094,16901.58369575552,16880.42048063978,16861.180213194297,16989.903514313115,16876.98103470649,16919.89142857121,16933.225000000024,16889.427575757294,16856.564249999967,16851.00684713374,16931.510000000002,16935.59,16908.0925,16860.0,0.40503622798533856,0.3353981250360061,16926.963024540277
2023-01-07 12:00:00,16918.3,16919.08,16908.0,16917.62,1873.28,31683188.02,16914.9,16915.75,16913.54,35,16945.45184287758,16906.694582481014,16956.72223030932,16900.065769691293,16881.19988479978,16862.076164583184,16986.581493271107,16878.34807535634,16919.637142856922,16932.446764705906,16891.154141413863,16857.080349999967,16851.24665605094,16931.475,16944.955,16918.3425,16860.0,0.3865180934977182,0.356127318032248,16926.073212679297
2023-01-07 12:15:00,16917.62,16918.03,16910.83,16915.28,1349.23,22821741.37,16914.71,16915.44,16914.43,0,16943.92605484068,16906.164520483766,16954.790473569305,16899.256526431313,16881.925485439773,16862.954812499855,16983.41307318918,16879.604605242188,16919.36857142835,16931.353235294144,16892.849999999722,16857.555999999968,16851.430445859856,16931.475,16944.955,16918.3425,16860.0,0.35169436171867696,0.3632902575979804,16925.045287662222
2023-01-07 12:30:00,16915.28,16916.3,16909.89,16915.65,1222.72,20680309.27,16913.95,16914.28,16913.1,35,16942.425188821668,16905.875807900447,16950.50206760236,16900.40893239826,16882.66080383977,16863.895260416517,16980.38699840212,16880.719542774354,16918.38857142835,16930.394411764733,16894.642222221944,16857.999399999968,16851.636114649664,16931.475,16944.955,16919.7375,16860.0,0.33427634222586017,0.3612095880727057,16924.150498361058
2023-01-07 12:45:00,16915.65,16920.07,16915.02,16916.14,1120.38,18954245.24,16917.08,16916.72,16917.55,43,16940.844815169792,16905.930372340696,16944.177167570484,16903.538832430128,16883.471072639775,16865.01173749985,16977.63592145155,16881.851388352374,16918.342857142638,16929.54088235297,16896.45020201992,16858.454699999966,16851.80929936304,16931.475,16944.955,16919.52,16860.0,0.35536379747640784,0.361829760968812,16923.387593755244
2023-01-07 13:00:00,16916.14,16925.99,16914.69,16924.2,1205.3,20394227.66,16921.63,16920.26,16920.34,27,16941.43646505165,16905.49346650546,16941.616842986637,16904.869157013978,16884.347585919775,16866.10932430541,16975.182966143726,16883.086869150397,16918.45999999978,16929.003235294145,16898.501010100732,16858.935599999968,16852.01328025476,16926.39,16944.955,16918.82,16860.0,0.4870790639859846,0.3922310189704839,16923.464965778556
2023-01-07 13:15:00,16924.2,16930.87,16920.24,16930.52,1369.63,23180373.16,16927.21,16926.46,16925.56,11,16942.43722314543,16905.83652445386,16941.909801493297,16904.716198507318,16885.297599359772,16867.25698541652,16973.02459672421,16884.52213268755,16919.67285714264,16928.775294117673,16900.49191919164,16859.492649999967,16852.179968152846,16924.440000000002,16944.955,16925.885,16860.0,0.6149813753939938,0.44908656754032766,16924.136873799645
2023-01-07 13:30:00,16930.52,16936.58,16926.11,16927.57,1600.11,27090944.37,16930.09,16930.2,16931.35,0,16943.028152610885,16905.89952378847,16938.79161616863,16906.80138383199,16886.25131647977,16868.46359027763,16971.0378596224,16886.078548220732,16920.997142856922,16928.44647058826,16902.477272726996,16859.98899999997,16852.358917197434,16924.440000000002,16944.955,16923.894999999997,16860.0,0.6277697408966629,0.5012093862543592,16924.463838199677
2023-01-07 13:45:00,16927.57,16933.0,16914.14,16919.34,1328.11,22479666.06,16922.16,16923.51,16923.57,0,16944.455736579315,16903.495970639146,16937.668889793655,16906.882110206963,16887.202772479774,16869.46293749985,16968.863420503312,16887.26704224179,16921.24285714264,16927.865000000023,16904.398282828006,16860.41769999997,16852.55576433119,16922.29,16944.955,16923.870000000003,16860.0,0.5426080616574224,0.5240870168403189,16923.97585360923
2023-01-07 14:00:00,16919.34,16920.36,16908.6,16914.15,1791.49,30303474.64,16914.37,16915.61,16914.48,0,16943.823952700477,16902.256163354323,16936.674974737824,16906.255025262795,16888.14174463977,16870.46000416652,16966.494929126744,16888.090859108557,16921.081428571208,16927.249411764733,16906.682323232046,16860.883199999967,16852.67767515922,16922.29,16944.955,16932.53,16860.0,0.42625968257600944,0.5123029109359359,16923.0400580274
2023-01-07 14:15:00,16914.15,16927.4,16909.47,16925.46,1029.74,17422247.57,16920.78,16919.12,16918.44,0,16945.562033897226,16900.97902348569,16935.772020219178,16906.769979781442,16889.13657599977,16871.435203472072,16964.500163141984,16889.115507446248,16922.482857142637,16926.990000000023,16908.17252525225,16861.41769999997,16852.85608280253,16922.29,16944.955,16931.559999999998,16860.0,0.45269124562428714,0.5044636486201463,16923.270528691457
2023-01-07 14:30:00,16925.71,16943.46,16925.08,16940.4,1561.12,26431333.88,16936.31,16933.66,16934.27,9,16948.640261596513,16901.163552226128,16940.899315668456,16903.035684332168,16890.342209279774,16872.47472777763,16963.222105678662,16890.69234138016,16925.948571428355,16927.365000000023,16909.851414141136,16861.988799999966,16853.044171974503,16925.73,16944.955,16931.559999999998,16860.0,0.5736284309668334,0.5226295789471923,16924.90190691132
2023-01-07 14:45:00,16940.72,16947.7,16930.38,16937.92,1353.03,22918095.01,16938.67,16939.18,16939.04,26,16950.97024451739,16901.313206084043,16943.6906796029,16901.185320397723,16891.49542271977,16873.521717360964,16962.131736387517,16892.28636557327,16927.908571428354,16927.59882352944,16911.68676767649,16862.567749999966,16853.325891719727,16927.85,16944.955,16932.445,16860.0,0.6437775401704569,0.5505376210933431,16926.141725300717
2023-01-07 15:00:00,16937.63,16946.8,16934.35,16944.14,1128.46,19115577.72,16941.76,16940.73,16940.58,17,16952.691513995655,16903.02017940564,16948.915695117586,16897.84730488304,16892.63759359977,16874.63852708319,16961.255232218627,16893.92185013431,16929.854285714067,16927.88264705885,16913.52393939366,16863.15904999997,16853.611815286604,16927.85,16944.955,16933.2075,16860.0,0.70986747454429,0.5893717726835069,16927.855846700648
2023-01-07 15:15:00,16944.14,16947.64,16936.6,16942.85,929.46,15746774.48,16942.36,16942.81,16942.12,43,16953.84396186609,16904.72376073508,16952.89211714207,16896.21588285855,16893.83693567977,16875.91628055541,16960.49878744293,16895.49324392962,16932.037142856923,16928.163823529438,16915.67575757548,16863.82814999997,16853.85990445858,16927.85,16944.955,16933.2075,16860.0,0.7422275977809353,0.6329071658274642,16929.283861300584
2023-01-07 15:30:00,16942.85,16943.76,16937.29,16938.03,846.3,14336373.56,16939.69,16940.48,16940.53,0,16953.51491739996,16906.71873638205,16954.758569156187,16896.43643084444,16894.95955199977,16877.360773610966,16959.717808550904,16896.881422821647,16934.707142856925,16928.221470588265,16917.58696969669,16864.52669999997,16854.1165286624,16927.85,16944.955,16933.2075,16860.0,0.7214710496615417,0.6671656413385634,16930.116826891004
2023-01-07 15:45:00,16938.03,16942.0,16936.35,16940.42,941.75,15952287.83,16939.59,16939.2,16939.18,27,16953.286362930874,16908.909800014753,16957.115359564206,16895.870640436417,16895.98937343977,16878.751768749855,16958.992896672462,16898.216248425582,16938.45999999978,16928.154705882385,16919.240404040123,16865.32754999997,16854.38722929934,16927.85,16944.955,16933.2075,16860.0,0.6976020129475528,0.6890688938138754,16931.098081472814
2023-01-07 16:00:00,16940.6,16940.61,16927.82,16928.07,1206.59,20431794.76,16932.17,16934.28,16934.22,11,16953.337146073372,16908.282239448865,16956.915043374007,16897.231956626616,16897.00993343977,16879.982991666522,16958.046536428603,16899.212647885124,16938.83285714264,16927.597647058854,16920.895454545174,16865.948749999967,16854.60372611463,16927.85,16939.18,16932.43,16860.0,0.5971570757712475,0.6761701144818417,16930.80969276112
2023-01-07 16:15:00,16928.07,16935.0,16924.02,16924.56,1206.64,20429171.01,16927.86,16927.91,16929.51,4,16952.685191907756,16907.7437759457,16956.91824265531,16897.34675734531,16898.009589759775,16881.156282638745,16956.994368921645,16900.002493823456,16936.56999999978,16926.905588235328,16921.9174747472,16866.51274999997,16854.85738853501,16927.85,16938.955,16934.802499999998,16860.0,0.5020586834766315,0.634337243142334,16930.214483926728
2023-01-07 16:30:00,16924.56,16926.76,16918.59,16918.97,1327.7,22467904.47,16921.44,16922.22,16922.68,30,16951.001217878536,16907.285943512685,16957.066801151857,16896.892198848756,16898.997015039768,16882.265002083193,16955.75657155138,16900.508651978034,16933.86285714264,16926.390000000032,16922.70686868659,16867.14704999997,16855.11621019106,16927.85,16934.97,16938.649999999998,16860.0,0.4173669298912892,0.5738874958168549,16929.14358069561
2023-01-07 16:45:00,16918.97,16924.99,16916.0,16922.79,1384.05,23419745.73,16921.26,16920.69,16920.5,0,16950.00835123685,16907.068604307584,16956.8483969992,16897.559603001413,16900.075959679772,16883.339127777635,16954.587473125634,16900.97655824692,16930.812857142642,16926.203823529446,16923.764444444165,16867.61304999997,16855.363630573225,16927.85,16933.03,16939.835,16860.0,0.4072367208347192,0.5189912894514894,16928.538477772217
2023-01-07 17:00:00,16922.79,16926.23,16918.85,16925.06,1099.79,18611183.82,16923.38,16923.23,16922.54,0,16949.00608029303,16907.408308056692,16956.529056371703,16898.62294362891,16901.196681599773,16884.6520444443,16953.578919595908,16901.4900529531,16928.27142857121,16925.826176470622,16924.911919191643,16867.937999999973,16855.654076433097,16928.15,16933.03,16939.66,16860.0,0.40593953773676067,0.47457902851554756,16928.20719417486
2023-01-07 17:15:00,16925.06,16928.3,16924.25,16925.1,960.87,16263703.8,16925.88,16925.68,16926.28,43,16947.440268426468,16908.38227341376,16955.830866369175,16900.30313363144,16902.258412799772,16886.423949305416,16952.7430686195,16902.05727647854,16926.42428571407,16925.689117647093,16925.95363636336,16868.32789999997,16855.90942675157,16928.15,16933.03,16940.5975,16860.0,0.40538580533028545,0.4420386223367074,16927.911270920114
2023-01-07 17:30:00,16925.1,16935.87,16925.1,16931.48,1090.34,18459994.89,16930.82,16929.39,16930.49,9,16947.98124763582,16908.521052124386,16955.335924982668,16902.38107501794,16903.401919359774,16888.019930555416,16952.16665986425,16902.773496998492,16925.147142856928,16925.72205882356,16927.006868686592,16868.61329999997,16856.16477707004,16928.15,16933.03,16941.572500000002,16860.0,0.4431654349632579,0.4302318822922266,16928.251149880103
